alias,activities,address,venue_id,venue_name,location_name,display_rating_total,display_rating_average
sports-city-bangkok,"Gym Time,Yoga","Address(address_line0=, address_line1=20/264 Pracha Chuen Road, address_line2=, city=Bangkok, state=, zip_code=11120)",43897,Sports City ,,100+,4.454918
golds-gym-tanjong-pagar-personal-training-singapore,"Personal Training,Strength Training,Livestream strength training","Address(address_line0=, address_line1=118a Tanjong Pagar Road, address_line2=, city=Singapore, state=, zip_code=088531)",45745,Gold's Gym ,,500+,4.835249
anytime-fitness-lorne-street-auckland,"Dance,Strength Training","Address(address_line0=Level 6, address_line1=10-14 Lorne Street, address_line2=, city=Auckland, state=, zip_code=1010)",46112,Anytime Fitness,,100+,4.63125
beyoutiful-hong-kong,Yoga,"Address(address_line0=Room 3A, address_line1=25-27 Lee Garden Road, address_line2=Causeway Bay, city=Hong Kong, state=, zip_code=0000)",50446,Be.You.Tiful,,1000+,4.6751237
trybe-hong-kong,"Dance,Yoga,Strength Training","Address(address_line0=, address_line1=G/F, Nam Hung Mansion,. Nos.5, , address_line2=5A-5H Belcher's Street,. Kennedy Town, city=Hong Kong, state=, zip_code=999077)",42766,Trybe,,1000+,4.82097
fita-u-performance-centre-paddington,Strength Training,"Address(address_line0=, address_line1=157 Given Terrace (Ground Level), address_line2=, city=Paddington, state=, zip_code=4064)",58832,FITA-U Performance Centre,,8,5.0
fly-arts-hk-hong-kong,"Aerial,Martial Arts","Address(address_line0=, address_line1=號地下W668 HK Kowloon Cheung Sha Wan , address_line2=Unit 1,12/F, 680 Castle Peak Rd, city=Hong Kong, state=, zip_code=999077)",48516,Fly Arts HK,,500+,4.704289
bolder-ventures-climbing-gym-kuala-lumpur,"Strength Training,Rock Climbing","Address(address_line0=, address_line1=11 Jalan Industri USJ 1/2, address_line2=, city=Kuala Lumpur, state=, zip_code=47600)",43374,Bolder Ventures Climbing Gym,,1000+,4.804821
fighter-fitness-singapore-jurong-east,"Boxing,Martial Arts","Address(address_line0=, address_line1=353 Jurong East Street 31, address_line2=#01-111, city=Singapore, state=null, zip_code=600353)",41568,Fighter Fitness Singapore,,1000+,4.7244973
thai-studio-kowloon,Yoga,"Address(address_line0=Kwun Tong Industrial Centre, address_line1=Block2 436-484 Kwun Tong Road, Kwun Tong, address_line2=Room L, 4/F, city=Kowloon, state=, zip_code=00000)",64168,Thai Studio,,100+,4.4902806
best-life-health-fitness-bondi-beach,Strength Training,"Address(address_line0=, address_line1=207 Old South Head Rd, address_line2=, city=Bondi, state=, zip_code=2026)",36007,Best Life Health & Fitness,Bondi Beach,100+,4.785714
yoga-pace-hong-kong,"Stretching,Yoga","Address(address_line0=null, address_line1=2A, Wing Lok Mansion 160-162 Wing Lok St, Sheung Wan, address_line2=null, city=Hong Kong, state=null, zip_code=00000)",84069,Yoga Pace,,500+,4.6459146
yoga-union-central-hong-kong,Yoga,"Address(address_line0=, address_line1=41-43 Graham St, address_line2=, city=Hong Kong, state=, zip_code=999077)",47495,Yoga Union,,1000+,4.5868497
reinvigr8-health-and-fitness-247-upper-coomera,Strength Training,"Address(address_line0=, address_line1=1 Brygon Creek Drive, address_line2=, city=Upper Coomera, state=, zip_code=4209)",49906,Reinvigr8 Health & Fitness 24/7,,7,5.0
kapap-academy-robinson-road-singapore,"Strength Training,Martial Arts","Address(address_line0=, address_line1=144 Robinson Rd, address_line2=#05-01, city=Singapore, state=null, zip_code=068908)",41710,Kapap Academy,,1000+,4.801391
the-pilates-works-plus-singapore,Pilates,"Address(address_line0=, address_line1=1 Lower Kent Ridge Road, #04-01/02 One@Kent Ridge, address_line2=, city=Singapore, state=, zip_code=119082)",82060,The Pilates Works Plus,,100+,4.7906976
southpaw-by-galaxy-gym-rama-3-bangkok,Martial Arts,"Address(address_line0=, address_line1=982 Rama III, address_line2=Khwaeng Bang Phong Phang, Khet Yan Nawa, Krung Thep Maha Nakhon, city=Bangkok, state=, zip_code=10120)",43916,SouthPaw by Galaxy Gym,,100+,4.7453184
fierce-fitness-penang,"Low-credit livestreams,Strength Training,Cycling","Address(address_line0=, address_line1=C-2-3A, Vantage, Jalan Desiran Tanjung, Seri Tanjung Pinang, address_line2=, city=Penang, state=, zip_code=10470)",57619,Fierce Fitness,,100+,4.7398844
crossfit-birkenhead-auckland,Strength Training,"Address(address_line0=, address_line1=22 Mokoia Road, address_line2=, city=Auckland, state=, zip_code=0626)",45972,CrossFit Birkenhead,,100+,4.9526315
6x-training-maroubra,"Boxing,Barre,Strength Training,Cycling,Martial Arts","Address(address_line0=, address_line1=319 Malabar Rd, address_line2=, city=Maroubra, state=, zip_code=2035)",30665,6X Training,Maroubra,100+,4.790625
fundemente-singapore,Livestream strength training,"Address(address_line0=null, address_line1=16 Arumugam Rd, address_line2=null, city=Singapore, state=null, zip_code=409961)",80405,Fundemente,,100+,4.953846
gorilla-gym-kuala-lumpur,"Gym Time,Strength Training","Address(address_line0=null, address_line1=6-1, Jalan 23/70a, Desa Sri Hartamas, address_line2=null, city=Kuala Lumpur, state=null, zip_code=52200)",61438,Gorilla Gym,,100+,4.710059
fort-knox-ltd-grey-lynn,"Boxing,Yoga,Strength Training","Address(address_line0=, address_line1=562 Richmond Road, address_line2=, city=Grey Lynn, state=, zip_code=1021)",54440,Fort Knox Ltd,,100+,4.9035535
crosstrain-double-bay,"Low-credit livestreams,Livestream HIIT,Livestream strength training,Livestream yoga","Address(address_line0=, address_line1=402 New South Head Road, address_line2=, city=Double Bay, state=, zip_code=2028)",55556,Crosstrain Double Bay,Double Bay,100+,4.883929
the-box-thailand-bangkok,Boxing,"Address(address_line0=null, address_line1=The Ambassador Hotel, Soi Sukhumvit 11 Khlong Toei Nuea, Watthana, address_line2=null, city=Bangkok, state=null, zip_code=10110)",68165,The Box Thailand,,61,4.9180326
inna-essence-underwood,"Dance,Stretching,Livestream barre,Barre,Pilates,Livestream pilates,Yoga,Livestream dance","Address(address_line0=, address_line1=8 Sports Drive (behind the Springwood Pumas' AFL Clubhouse), address_line2=, city=Underwood, state=, zip_code=4119)",67840,Inna Essence,Underwood,16,4.6875
beachfit-and-wellbeing-coogee,"Low-credit livestreams,Strength Training,Livestream strength training","Address(address_line0=, address_line1=Coogee Beach NSW, address_line2=, city=Coogee, state=, zip_code=2034)",36567,BeachFit and Wellbeing,Coogee,100+,4.772358
yoga-within-auckland,Yoga,"Address(address_line0=, address_line1=81 Clyde Rd, Browns Bay, address_line2=, city=Auckland, state=, zip_code=0630)",46443,Yoga Within,,100+,4.5375724
trampo-line-surry-hills,Strength Training,"Address(address_line0=, address_line1=1/11-21 Flinders St, address_line2=, city=Surry Hills, state=NSW, zip_code=2010)",40062,Trampo-Line,Surry Hills,100+,4.6812863
studio-pilates-international-takapuna-auckland,Pilates,"Address(address_line0=, address_line1=33 Hurstmere Road, address_line2=, city=Auckland, state=, zip_code=0622)",46431,Studio Pilates International,,100+,4.909091
strip-northpoint-city-singapore,,"Address(address_line0=, address_line1=1 Northpoint Dr., #01-147/148, address_line2=, city=Singapore, state=, zip_code=768019)",73519,Strip,,15,4.5333333
bay-laser-clinic-rose-bay-jvau,Hair removal,"Address(address_line0=null, address_line1=523 Old South Head Road, address_line2=null, city=Rose Bay, state=null, zip_code=2029)",76751,Bay Laser Clinic ,,5,5.0
inside-out-health-club-parkwood-qld,Strength Training,"Address(address_line0=, address_line1=76-122 Napper Road , address_line2=, city=Parkwood, QLD, state=, zip_code=4214)",46010,Inside Out Health Club,,9,5.0
prosport-health-and-fitness-richmond,"Strength Training,Cycling","Address(address_line0=, address_line1=344 Swan St, address_line2=, city=Richmond, state=, zip_code=3121)",34123,ProSport Health and Fitness,Richmond,1000+,4.8704934
jetts-innaloo,"Gym Time,Strength Training","Address(address_line0=, address_line1=4A Sunray Dr, address_line2=, city=Innaloo, state=, zip_code=6018)",41140,Jetts,Osborne Park,100+,4.5686274
rosebery-personal-training,Strength Training,"Address(address_line0=null, address_line1=103/30-40 Harcourt Parade, address_line2=null, city=Rosebery, state=null, zip_code=2018)",30600,Rosebery Personal Training,Rosebery,1000+,4.663405
jal-yoga-katong-singapore,Yoga,"Address(address_line0=Katong, address_line1=131 E Coast Rd, address_line2=#03-01, city=Singapore, state=null, zip_code=428816)",70387,Jal Yoga,,100+,4.516854
dream-dance-and-yoga-singapore,"Dance,Yoga","Address(address_line0=, address_line1=29 Tai Seng Avenue, address_line2=#03-13, city=Singapore, state=, zip_code=534119)",44841,Dream Dance and Yoga,,1000+,4.5840707
yoga-light-hong-kong,Yoga,"Address(address_line0=null, address_line1=20F, 29, 239 Hennessy Rd, Wan Chai, address_line2=null, city=Hong Kong, state=null, zip_code=00000)",83546,Yoga Light,,100+,4.766816
lila-yoga-kwun-tong,Yoga,"Address(address_line0=, address_line1=Unit 1132 Shing Yip Industrial Building  , address_line2=19-21 Shing Yip Street, city=Kwun Tong, state=, zip_code=0000)",49758,Lila Yoga,,500+,4.6253824
yoga-synergy-newtown,Yoga,"Address(address_line0=, address_line1=196 Australia St, address_line2=, city=Newtown, state=, zip_code=2042)",30595,Yoga Synergy,Newtown,500+,4.6154695
the-peacock-studio-kowloon,Yoga,"Address(address_line0=null, address_line1=11/F, Room 1106 54 - 58 Tong Mei Road Wing Lee Industrial Building,, address_line2=Mongkok, city=Kowloon, state=null, zip_code=null)",42979,The Peacock Studio,,500+,4.296175
bondi-boxing-gym,"Boxing,Martial Arts","Address(address_line0=null, address_line1=284 Bondi Rd, address_line2=null, city=Bondi, state=NSW, zip_code=2026)",30928,Bondi Boxing Gym,Bondi Beach,500+,4.6336336
mandarin-oriental-kuala-lumpur-kuala-lumpur,Yoga,"Address(address_line0=, address_line1=Mandarin Oriental, address_line2=Kuala Lumpur City Centre, city=Kuala Lumpur , state=, zip_code=50088)",53350,Mandarin Oriental Kuala Lumpur,,100+,4.6208177
yoga-and-me-ratchapruk-nonthaburi,Yoga,"Address(address_line0=Yoga & Me, address_line1=189/1 The Walk Ratchapruk Bangkruay, address_line2=2nd Fl., city=Nonthaburi, state=, zip_code=11130)",55987,Yoga & Me ,,100+,4.7058825
mainly-dance-studios-takapuna-auckland,"Dance,Barre","Address(address_line0=, address_line1=65b Barry's Point Road, address_line2=Takapuna, city=Auckland, state=, zip_code=0627)",46897,Mainly Dance Studios,,100+,4.8724136
yogacita-melbourne,"Yoga,Livestream yoga","Address(address_line0=, address_line1=Level 1, 323 Koornang Road Carnegie, address_line2=, city=Melbourne, state=, zip_code=3163)",56768,YogaCita,Carnegi,100+,4.704142
dancepot-kuala-lumpur,"Dance,Yoga","Address(address_line0=Plaza Crystalville, address_line1=26-2, Jalan Danau Niaga 1, address_line2=Off Jalan Genting Kelang, Setapak, city=Kuala Lumpur, state=, zip_code=53300)",44001,DancePot,,500+,4.552154
limitless-physiotherapy-and-pilates-bronte,Pilates,"Address(address_line0=, address_line1=136 Macpherson Street, address_line2=, city=Bronte, state=, zip_code=2024)",78200,Limitless Physiotherapy and Pilates,,58,4.7586207
victory-yoga-tamarama,Yoga,"Address(address_line0=, address_line1=Victory Yoga, address_line2=Marks Ln, city=Tamarama, state=, zip_code=2026)",73223,Victory Yoga,,53,4.924528
yay-studio-kl-subang-jaya,"Aerial,Yoga","Address(address_line0=null, address_line1=39-2, Jalan USJ10/1, address_line2=USJ 10 Taipan, city=Subang Jaya, state=null, zip_code=47620)",84805,Yay Studio KL,,100+,4.79
tapout-fitness-oue-downtown-singapore,"Boxing,Strength Training","Address(address_line0=, address_line1=6A SHENTON WAY #03-06/07/08/10, address_line2=, city=Singapore, state=, zip_code=068815)",82085,TapOut Fitness,,100+,4.8289156
ritual-gym-orchard-road-singapore,Strength Training,"Address(address_line0=, address_line1=270 Orchard Road, #03-01, address_line2=, city=Singapore, state=, zip_code=238857)",82578,Ritual Gym,,100+,4.877907
the-ring-boxing-community-singapore-cecil,"Gym Time,Boxing,Strength Training","Address(address_line0=null, address_line1=137 Cecil Street, address_line2=null, city=Singapore, state=null, zip_code=069537)",82481,The Ring Boxing Community Singapore ,,100+,4.7444797
unwind-studio-penang,Yoga,"Address(address_line0=, address_line1=236A, Jalan Jelutong, Taman Ara,  George Town, address_line2=, city=Penang, state=, zip_code=11600)",57684,Unwind Studio,,100+,4.8333335
vital-beat-edgewater,"Dance,Yoga","Address(address_line0=, address_line1=17/21 Joondalup Drive, address_line2=, city=Edgewater, state=null, zip_code=6027)",68280,Vital Beat ,,43,4.6976743
bewater-martial-arts-and-wellness-hong-kong,Martial Arts,"Address(address_line0=, address_line1=19/F, Li Dong Building, 9 Li Yuen Street East, Central, address_line2=, city=Hong Kong, state=, zip_code=999077)",43592,BeWater Martial Arts & Wellness,,500+,4.8450294
the-moving-body-bukit-timah-singapore,Pilates,"Address(address_line0=, address_line1=1 Fifth Ave, address_line2=#03-09, city=Singapore, state=, zip_code=268802)",42289,The Moving Body,,500+,4.631367
flat-white-crossfit-sydney,Strength Training,"Address(address_line0=, address_line1=6a Leeds Street, Rhodes, address_line2=, city=Sydney, state=, zip_code=2138)",48876,Flat White CrossFit,,69,4.927536
the-motion-academy-balcatta,"Gymnastics,Pilates,Strength Training","Address(address_line0=, address_line1=2 / 146 Balcatta Road, address_line2=, city=Balcatta, state=, zip_code=6021)",60459,The Motion Academy,,20,4.85
arun-health-garden-bangkok,Strength Training,"Address(address_line0=, address_line1=Soi Tararom4 Ramkhamhaeng9 Road Plubpla Wangtonglang, address_line2=, city=Bangkok, state=, zip_code=10310)",54961,Arun Health Garden,,99,4.989899
the-jungle-body-sydney-darlinghurst,"Dance,Low-credit livestreams,Livestream dance","Address(address_line0=, address_line1=34 Burton St, address_line2=, city=Darlinghurst, state=, zip_code=2010)",40944,The Jungle Body Sydney,Darlinghurst,100+,4.7833333
aleenta-barre-mawson-lakes,"Dance,Barre,Pilates,Yoga","Address(address_line0=Shop 15A, address_line1=1 Main St, address_line2=Level 1, city=Mawson Lakes, state=SA, zip_code=5095)",32358,Aleenta Barre,Mawson Lakes,100+,4.5935254
focus-fitness-hamilton-hill,"Gym Time,Boxing,Pilates,Yoga,Strength Training","Address(address_line0=null, address_line1=51 Rockingham Road, Level 1, address_line2=null, city=Hamilton Hill, state=null, zip_code=6163)",73521,Focus Fitness,,29,4.7586207
impakt-hong-kong,"Boxing,Strength Training,Martial Arts","Address(address_line0=, address_line1=2/F, Wing's Building,  110 – 116 Queen's Road, Central, address_line2=, city=Hong Kong, state=, zip_code=999077)",43198,Impakt Hong Kong,,500+,4.675174
the-spa-at-mandarin-oriental-kuala-lumpur,"Spa,Massage","Address(address_line0=, address_line1=Mandarin Oriental, address_line2=Kuala Lumpur City Centre, city=Kuala Lumpur, state=, zip_code=50088)",54474,The Spa at Mandarin Oriental,,37,4.7297297
strip-holland-village-singapore,,"Address(address_line0=, address_line1=34C Lorong Mambong, address_line2=, city=Singapore, state=, zip_code=277691)",73511,Strip,,19,4.5789475
mad-monkeyz-climbing-gym-kuala-lumpur,"Strength Training,Rock Climbing","Address(address_line0=, address_line1=19-1 & 19-2, Jalan Metro Wangsa, address_line2=Section 2 Wangsa Maju, city=Kuala Lumpur, state=, zip_code=53300)",44247,Mad Monkeyz Climbing Gym,,100+,4.6899767
versus-performance-hong-kong,"Strength Training,Martial Arts","Address(address_line0=, address_line1=78 Bonham Strand, address_line2=5th floor Workington Tower , city=Hong Kong, state=, zip_code=999077)",48744,Versus Performance,,500+,4.695652
fitness-hq-for-women-auckland,Strength Training,"Address(address_line0=, address_line1=67 Corinthian Dr, Albany, address_line2=, city=Auckland, state=, zip_code=0632)",47887,Fitness HQ for Women,,100+,4.7765956
fitr-abbotsford-vic,"Low-credit livestreams,Livestream HIIT,Strength Training","Address(address_line0=, address_line1=Unit 14 / 663 Victoria Street , address_line2=, city=Abbotsford VIC, state=, zip_code=3037)",57675,#fit_r,Abbotsford,100+,4.927419
bangkok-batting-center,,"Address(address_line0=, address_line1= 108 Sukhumvit 31, address_line2=Klongton Nua, Wattana, city=Bangkok, state=, zip_code=10110)",44139,Bangkok Batting Center,,100+,4.714286
the-foot-room-hong-kong,Massage,"Address(address_line0=null, address_line1=57 King's Road, Causeway Bay, address_line2=null, city=Hong Kong, state=null, zip_code=00000)",81494,The Foot Room,,88,4.5
pasithea-ultimate-relaxation-bangkok,Massage,"Address(address_line0=, address_line1=116/17-21 Rang Nam Alley, address_line2=, city=Bangkok, state=, zip_code=10400)",56607,PASITHEA Ultimate Relaxation,,25,4.64
the-met-grand-salon-kuala-lumpur,"Haircut,Blowout","Address(address_line0=null, address_line1=1st Floor, St. Mary Place, Bukit Bintang, address_line2=null, city=Kuala Lumpur, state=null, zip_code=50450)",84593,The Met Grand Salon,,19,4.9473686
